Filename,emotion_tone_Anger_normalized_score,emotion_tone_Anger_word_count,emotion_tone_Cheerfulness_normalized_score,emotion_tone_Cheerfulness_word_count,emotion_tone_Negative_normalized_score,emotion_tone_Negative_word_count,social_tone_Agreeableness_Big5_normalized_score,social_tone_Agreeableness_Big5_word_count,social_tone_Conscientiousness_Big5_normalized_score,social_tone_Conscientiousness_Big5_word_count,social_tone_Openness_Big5_normalized_score,social_tone_Openness_Big5_word_count,writing_tone_Analytical_normalized_score,writing_tone_Analytical_word_count,writing_tone_Confident_normalized_score,writing_tone_Confident_word_count,writing_tone_Tentative_normalized_score,writing_tone_Tentative_word_count
d_hilton_6.txt,0,0,0.971604827,5,0,0,0.940998472,27,0.772752738,13,0.113049339,44,0.103876923,1,0,0,0.747969231,2
d_hilton_7.txt,0,0,1,8,0,0,0.987563226,47,0.940870497,26,0.016467586,73,0.149816042,2,0.851390977,1,0.427327141,2
d_hilton_8.txt,0,0,0.978203312,6,0,0,0.9684339,47,0.609011868,22,0.070746057,66,0.351045188,3,1,4,0.495486749,2
d_hilton_9.txt,0,0,0.941088886,4,0.763782712,1,0.972070544,42,0.477921627,22,0.0566294,62,0.575162569,4,1,2,0.161917526,1
d_james_1.txt,0,0,0.960451644,15,0.783289855,2,0.979790419,127,0.148097737,68,0.010774357,195,0.730983222,13,0.931154891,3,0.672335395,7
d_james_10.txt,0,0,0.975031603,5,0,0,0.972313843,36,0.431546773,22,0.007430046,63,0.942144538,6,1,3,0,0
d_james_11.txt,0,0,0.885777533,6,0,0,0.780465338,54,0.67102279,41,0.1994485,97,0.317518705,4,1,3,0.861918367,6
d_james_12.txt,0,0,0.973546667,7,0,0,0.988680981,58,0.984566371,17,0.031005784,72,0,0,0.9061875,1,0.153266667,1
d_james_13.txt,0,0,0.962752485,5,0,0,0.986526896,55,0.889318576,38,0.065175022,82,0.448977444,4,1,3,0,0
d_james_14.txt,0,0,0.875818917,2,0,0,1,26,0.171885576,11,0.012419098,38,0.15597752,1,1,3,0.437016807,1
d_james_15.txt,0,0,0.916188601,4,0,0,0.980615414,47,0.474177891,32,0.06360417,80,0.127060019,2,1,6,0,0
d_james_16.txt,0,0,0.973070366,14,0,0,0.959244775,103,0.769151305,52,0.362152455,169,0.373977358,8,0.935613208,3,0.186799925,3
d_james_17.txt,0,0,1,10,0,0,0.979690378,64,0.922723596,42,0.036478582,96,0.34,4,0.965826087,2,0.298162338,2
d_james_18.txt,0,0,0.986288372,4,0,0,0.782072871,21,1,20,0.4523639,34,0.19616129,1,1,1,0.517801954,1
d_james_19.txt,0,0,0.971142484,5,0,0,1,50,0.94244055,26,0.06770682,75,0.178814457,2,0.87855102,1,0.138356375,1
d_james_2.txt,0,0,0.976541708,7,0.91,1,0.674617738,38,0.931230257,34,0.381479419,80,0.73268303,6,0.837959322,1,0.404971279,2
d_james_20.txt,0,0,0.93,5,0,0,0.547635693,32,0.911290785,22,0.9732575,63,0.367093333,3,0.9061875,1,0.153266667,1
d_james_3.txt,0,0,0.953579896,14,0.768949343,2,0.988282569,144,0.401509368,89,0.010264063,221,0.653832753,12,0.983727514,5,0.422037303,5
d_james_4.txt,0,0,1,5,0,0,0.981476847,25,0.684378668,10,0.008162194,38,0.5,1,0,0,0,0
d_james_5.txt,0,0,0.972882353,4,0,0,0.942732659,28,0.981100111,20,0.583002369,58,0.073428531,1,0.957859649,1,0.248584162,1
d_james_6.txt,0,0,0.980439746,3,0,0,0.986648026,18,0.746421336,7,0.092815187,24,0,0,1,1,0.914334651,2
d_james_7.txt,0,0,0.97099032,5,0,0,0.983089019,31,0.474351353,14,0.019657371,52,0.286347197,2,1,2,0,0
d_james_8.txt,0,0,0.962559876,8,0,0,0.78558487,45,0.540439674,35,0.330808999,90,0.627255356,7,0.988052899,3,0.673984785,4
d_james_9.txt,0,0,0.513380132,1,0,0,0.337230127,10,0.075818321,8,0.613210511,17,0.848388925,2,1,1,0.74,1
d_monaco_1.txt,0,0,0.97336374,9,0,0,0.911048222,51,0.473565538,29,0.147718539,79,0.491956522,5,0,0,0.894772631,7
d_monaco_10.txt,0,0,0.971604827,8,0,0,0.884477903,65,0.854115877,44,0.131265153,107,0.357007086,5,1,4,0.613398012,4
d_monaco_11.txt,0,0,0.835533109,4,0.753299663,1,0.588877361,34,0.66008624,21,0.276314386,55,0.051450068,1,1,2,0.74,3
d_monaco_12.txt,0,0,0.946911431,3,0,0,1,26,0.094545339,10,0,32,0.22,1,1,2,0.552537692,1
d_monaco_13.txt,0,0,0.806031042,4,0,0,0.985305508,42,0.715355681,19,0.008035459,59,0.062160823,1,0.948115299,1,0.838173354,3
d_monaco_14.txt,0,0,0.951882466,9,0.572420117,1,0.981420486,96,0.813893828,41,0.121889181,135,0.320161658,5,0.981090859,3,0.175200364,2
d_monaco_15.txt,0,0,0.976283959,5,0,0,0.715391102,35,0.308336195,28,0.069370117,49,0.845516165,4,1,6,0.22,1
d_monaco_16.txt,0,0,1,8,0,0,0.973736605,36,0.968381587,22,0.501542796,62,0,0,1,2,0,0
d_monaco_17.txt,0,0,0.643463081,2,0,0,0.988430946,23,0.646929353,18,0.019385079,40,0.796255144,3,0.98654049,1,0.458981481,1
d_monaco_18.txt,0,0,0.91946157,5,0,0,0.981311472,50,0.842277004,27,0.045216441,75,0.351045188,3,1,3,0.144381326,1
d_monaco_19.txt,1,1,0.99,9,0.938089264,2,0.863220211,47,0.464787088,33,0.044686166,74,0.345793269,3,0,0,0.491060291,2
d_monaco_2.txt,0,0,0.79939323,6,0,0,0.922850189,77,0.300115509,54,0.013373456,125,0.602384793,8,1,4,0.687645736,5
d_monaco_20.txt,0,0,0.836770287,7,0.576634927,1,0.984665496,89,0.210964291,43,0.007606873,133,0.643977528,8,1,4,0.402142118,3
d_monaco_3.txt,0,0,0.94558564,7,0,0,0.956133298,65,0.621051419,40,0.042493026,103,0.591219632,6,1,3,0.868605634,6
d_monaco_4.txt,0,0,0.838320675,4,0,0,0.98725495,38,0.543495127,12,0.006842131,53,0.729743584,4,0.953308017,1,0,0
d_monaco_5.txt,0,0,1,5,0,0,0.801765487,25,0.292814157,19,0.135803067,40,0.919837577,5,0,0,0.881379768,3
d_monaco_6.txt,0,0,0.786979357,2,0,0,0.984401363,20,0.237086835,6,0.045510044,27,0,0,0,0,0.61810249,1
d_monaco_7.txt,0,0,1,6,0,0,0.989802437,46,0.239195046,14,0.005268393,58,0.969276316,7,1,2,0,0
d_monaco_8.txt,0,0,0.978743945,6,0,0,0.981127533,43,0.353172981,29,0.067790974,65,0.934158215,7,1,5,0.147163121,1
d_monaco_9.txt,0,0,0.755505506,7,0.521210586,1,0.986426864,106,0.637824345,57,0.031877844,150,0.397019915,7,0.960787309,3,0.688775695,6
d_sofitel_1.txt,0,0,0.986829001,7,0,0,0.988904358,56,0.986273705,28,0.097391297,82,0.040917843,1,0.834603922,1,0.67015931,3
d_sofitel_10.txt,0,0,0.966021634,6,0,0,0.731804869,43,0.98250331,25,0.263566027,71,0,0,0.985256986,2,0,0
d_sofitel_11.txt,0,0,1,7,0,0,0.985727442,37,0.724401393,14,0.064309128,50,0.087058405,1,1,2,0.705673469,2
d_sofitel_12.txt,0,0,0.978743945,4,0,0,0.984002476,32,0.418885598,13,0.009541192,47,0,0,0,0,0.721516227,2
d_sofitel_13.txt,0,0,0.980439746,8,0,0,0.968454351,58,0.665562475,26,0.21625817,85,0.377984848,3,0.773072917,1,0.34,2
d_sofitel_14.txt,0.961042735,1,0.981339535,16,0.662854701,2,0.987577461,149,0.942935995,61,0.034486269,197,0.250320372,6,0.974404396,4,0.195512821,3
d_sofitel_15.txt,0,0,0.87087182,5,0.985472452,1,1,60,0.571608292,27,0.004381933,85,0.455121382,3,0.854209861,1,0,0
d_sofitel_16.txt,0,0,0.968195619,8,0.857291304,1,0.973422066,71,0.641698109,43,0.065847031,104,0.30617006,4,0.71392,1,0.253594499,2
d_sofitel_17.txt,0,0,0.976283959,6,0,0,1,55,0.49693396,18,0.001635377,65,0.266896713,2,1,3,0.22,1
d_sofitel_18.txt,0,0,0.896173996,4,0,0,0.557550617,32,0.942327554,16,0.678131311,50,0.425910448,3,0,0,0,0
d_sofitel_19.txt,0,0,0.951882466,6,0,0,0.983541685,56,0.514504078,32,0.043279138,86,0.1246681,2,1,4,0.653992974,2
d_sofitel_2.txt,0,0,0.925305151,8,0,0,0.950794448,61,0.547644633,39,0.143706354,109,0.537248804,6,1,5,0.505162179,3
d_sofitel_20.txt,0,0,0.971037037,9,0,0,0.98961121,83,0.453992639,46,0.009593194,124,0.35251823,5,0.984041035,3,0.427327141,3
d_sofitel_3.txt,0,0,0.963668838,13,0,0,0.894969697,73,0.193186113,48,0.128563859,122,0.454091933,7,0.972168831,3,0.156599327,2
d_sofitel_4.txt,0,0,0.937189452,6,0,0,0.922372842,53,0.133900288,43,0.101331275,90,0.666641221,5,1,3,0.851145038,5
d_sofitel_5.txt,0,0,0.966181722,5,0.763782712,1,0.982151877,45,0.333032468,22,0.030807499,68,0.20635357,2,1,2,0.751099656,3
d_sofitel_6.txt,0,0,1,11,0,0,0.989750885,59,1,34,0.041414885,85,0.15597752,2,1,3,0.124776786,1
d_sofitel_7.txt,0,0,0.982960706,7,0,0,0.980104079,53,0.568672735,27,0.168758665,79,0.293534483,3,0.844765161,1,0.120922414,1
d_sofitel_8.txt,0,0,1,5,0,0,0.841991034,17,0.9864083,12,0.417782946,25,0,0,1,5,0,0
d_sofitel_9.txt,0,0,0.976391052,5,0,0,0.981175308,36,0.91509042,16,0.054992166,53,0.084657592,1,1,2,0.285052569,1
d_affinia_1.txt,0,0,1,6,0,0,0.952061325,24,0.572912741,14,0.063057346,39,0,0,1,2,0.763227513,2
d_affinia_10.txt,0,0,0.658655431,1,0,0,0.486346797,17,0.67536965,11,0.611489449,30,0.508301887,2,0.987436521,1,0,0
d_affinia_11.txt,0,0,0.970509804,7,0,0,0.959213825,58,0.32288661,36,0.046305865,92,0.844803375,8,0,0,0.587309468,3
d_affinia_12.txt,0,0,0.845641026,3,0,0,0.966145381,37,0.127048097,23,0.008338806,51,0.957521368,7,0,0,0.676319305,2
d_affinia_13.txt,0,0,0.979406863,5,0,0,0.983045147,29,0.836990546,19,0.033100312,44,0.758839286,3,1,2,0.437016807,1
d_affinia_14.txt,0,0,0.976391052,5,0,0,0.884395907,25,0.933643199,19,0.338277099,43,0.084657592,1,1,4,0.698810898,2
d_affinia_15.txt,0,0,0.97099032,5,0,0,0.95603311,38,0.668681849,24,0.05176594,60,0.286347197,1,0.953308017,1,0.919053385,5
d_affinia_16.txt,0,0,0.453625731,2,0,0,0.981906594,30,0.554478181,9,0.124325989,44,0,0,0,0,0.274680931,1
d_affinia_17.txt,0,0,0.86,3,0,0,0.84452703,21,0.456534215,15,0.079972528,38,0.448977444,2,1,2,0.427327141,1
d_affinia_18.txt,0,0,0.973665742,11,0.872292453,2,0.987136543,117,0.491947142,59,0.006542254,150,0.594084617,9,1,5,0.610601954,5
d_affinia_19.txt,0,0,0.600908064,7,0,0,0.856274763,80,0.577736542,61,0.138038351,145,0.79869814,13,0.471391784,1,0.240763632,3
d_affinia_2.txt,0,0,0.988794926,6,0,0,1,41,0.623286218,15,0.003518485,60,0.295324675,2,0.95630303,1,0.243851218,1
d_affinia_20.txt,0,0,1,6,0,0,0.984730143,36,1,19,0.074246509,58,0,0,0,0,0.591987592,2
d_affinia_3.txt,0,0,0.161168159,1,0,0,0.923755265,37,0.818954785,21,0.215510786,60,0,0,0.951866667,1,0,0
d_affinia_4.txt,0,0,1,17,0.725850692,1,0.985699839,96,0.38839426,51,0.027905316,148,0.740204889,10,0.964083706,3,0.464334112,4
d_affinia_5.txt,0,0,0.98,12,0,0,1,65,0.646626794,33,0.009618634,88,0.37,4,0.77,1,0.587309468,3
d_affinia_6.txt,0,0,1,6,0,0,0.882998992,26,0.199175357,17,0.113176351,44,0.705008718,3,1,3,0,0
d_affinia_7.txt,0,0,0.973953827,8,0,0,0.759656499,50,0.731853888,38,0.572377697,88,0.554650538,5,0.81,1,0.76655914,4
d_affinia_8.txt,0,0,0.987937984,4,0,0,0.98427772,20,0.356988266,4,0.048417849,24,0.738697734,2,1,1,0,0
d_affinia_9.txt,0,0,0.975650327,8,0,0,0.984889967,60,0.600287454,27,0.024515927,90,0.377984848,4,1,3,0,0
d_ambassador_1.txt,0,0,0.86,5,0.771392481,1,0.980131264,47,0.166608169,24,0.039519026,73,0.214947368,2,1,2,0,0
d_ambassador_10.txt,0,0,0.973323269,6,0.922008949,1,0.972301647,57,0.669861769,27,0.042209385,83,0.754380531,5,0,0,0.432608017,2
d_ambassador_11.txt,0,0,0.972556709,6,0,0,0.957817601,45,0.592630289,28,0.073421131,77,0.050117285,1,0.989333998,2,0.147163121,1
d_ambassador_12.txt,0,0,0.891492614,8,0,0,0.979505337,96,0.969020568,41,0.011943486,133,0.126258332,3,0,0,0.059262166,1
d_ambassador_13.txt,0,0,0.746665885,6,0,0,1,81,0.901411134,35,0.014355531,111,0.023913812,1,0.987742759,3,0.47664557,3
d_ambassador_14.txt,0,0,1,9,0,0,1,56,0.346871517,39,0.018834505,91,0.604904933,6,1,4,0.834612052,5
d_ambassador_15.txt,0,0,0.975031603,10,0.586694497,1,0.982525707,84,0.87646031,46,0.049838683,123,0.256859729,4,1,4,0.431155709,3
d_ambassador_16.txt,0,0,0.906579745,6,0,0,1,69,0.157326584,39,0.003238606,101,0.933308877,11,1,3,0.292701483,2
d_ambassador_17.txt,0,0,0.940464092,6,0,0,0.984525219,64,0.710259826,35,0.073669875,103,0.205154744,3,0.723135118,1,0.095144142,1
d_ambassador_18.txt,0,0,1,10,0,0,0.986392308,50,0.969556279,29,0.039805667,75,0.557766554,3,1,2,0,0
d_ambassador_19.txt,0,0,0.978096443,10,0,0,0.985379101,80,0.962296409,47,0.046784745,116,0.252905699,3,1,7,0.065222176,1
d_ambassador_2.txt,0,0,1,8,0,0,0.988040266,31,0.964074383,12,0.092589837,42,0,0,1,2,0.458981481,1
d_ambassador_20.txt,0,0,0.983813953,4,0,0,0.899923077,22,0.599389491,12,0.012281017,37,0.51881932,2,0,0,0,0
d_ambassador_3.txt,0,0,1,6,0,0,1,35,0.33893953,17,0.010321849,57,0,0,1,2,0.34,1
d_ambassador_4.txt,0,0,1,5,0,0,0.642123042,20,0.956219788,14,0.459557395,36,0.493272727,2,0.985677042,1,0,0
d_ambassador_5.txt,0,0,0.947413464,5,0.898851663,2,0.862370893,52,0.713735098,26,0.301352836,80,0.11496,2,1,4,0.107668571,1
d_ambassador_6.txt,0,0,0.946911431,7,0.637938534,1,0.962381563,57,0.223023449,36,0.009949083,92,0.595527269,6,0.965164971,2,0.87,6
d_ambassador_7.txt,0,0,0.948935757,5,0.962632465,1,0.764627495,37,0.736315258,26,0.246825102,59,0.224946237,2,1,5,0,0
d_ambassador_8.txt,0,0,0.938237477,7,0.627214562,1,0.982966213,71,0.270778129,47,0.066889331,106,0.954739229,11,1,6,0.530907029,3
d_ambassador_9.txt,0,0,1,12,0,0,0.979062849,65,0.780975499,32,0.159546493,98,0.34,4,0.965826087,2,0.298162338,2
d_hardrock_1.txt,0,0,0.713415468,4,0,0,0.900192308,58,0.641728801,30,0.061026611,83,0.73268303,6,0,0,0,0
d_hardrock_10.txt,0,0,0.960295515,7,0,0,0.954110937,72,0.354826271,56,0.052562779,115,0.613291667,7,0,0,0.893466437,8
d_hardrock_11.txt,0,0,0.697742722,5,0,0,0.617066037,41,0.358775039,31,0.494984457,71,0.825109483,6,0.981438297,2,0.66,3
d_hardrock_12.txt,0,0,0.459191994,2,0,0,0.669968253,21,0.533134583,15,0.787885839,42,0.084657592,1,0,0,0,0
d_hardrock_13.txt,0,0,0.664990724,3,0,0,0.702731036,36,0.175468171,20,0.266977691,60,0.884948718,7,0,0,0.705673469,3
d_hardrock_14.txt,0,0,0.971077153,4,0,0,0.874575099,32,0.940436095,21,0.27794321,55,0.416317523,3,1,2,0.173448068,1
d_hardrock_15.txt,0,0,0.974658034,9,0.839838275,1,0.935041274,71,0.286826804,52,0.064373235,102,0.807610063,9,0.952582809,2,0.761278826,5
d_hardrock_16.txt,0,0,0.192391304,1,0,0,0.748336056,17,0.759568859,19,0.549537972,43,0.61,2,1,2,0.305883075,1
d_hardrock_17.txt,0,0,0.357161836,2,0.87626087,1,0.983409862,60,0.64539847,33,0.09213179,96,0.089528806,2,0,0,0.562687094,3
d_hardrock_18.txt,0,0,0.855671642,11,0,0,0.984329392,144,0.097732987,86,0.006730149,192,0.888586395,18,1,6,0.681717669,7
d_hardrock_19.txt,0,0,0.418177567,3,0,0,0.985910892,52,0.726823847,22,0.084862803,78,0.042849304,1,0,0,0.420726343,2
d_hardrock_2.txt,0,0,0.822842857,4,0.981145161,1,0.677536223,28,0.525392157,21,0.549177745,48,0.065660156,1,1,3,0.231213738,1
d_hardrock_20.txt,0,0,0.953750011,7,0,0,0.98962652,75,0.941946362,40,0.055982902,110,0.020642275,1,1,5,0.64,4
d_hardrock_3.txt,0,0,1,14,0,0,0.985305508,78,0.55559288,56,0.044794107,123,0.736681441,9,1,4,0.407832588,3
d_hardrock_4.txt,0,0,0.910409471,5,0,0,0.976029795,52,0.727496751,24,0.030210013,74,0.34,3,1,3,0.138356375,1
d_hardrock_5.txt,0,0,0.973323269,8,0,0,1,58,0.437368846,25,0.007173017,82,0.043866312,1,1,3,0.123787611,1
d_hardrock_6.txt,0,0,0.935849802,5,0,0,0.984369915,54,0.41849093,23,0.01533107,81,0.61,5,0,0,0.420726343,2
d_hardrock_7.txt,0,0,0.950919695,9,0,0,0.955143942,84,0.561379867,47,0.071129889,137,0.23,4,1,4,0.562687094,4
d_hardrock_8.txt,0,0,0.975894938,12,0,0,0.979853341,105,0.958335508,53,0.018655857,156,0.326954898,6,0.867705426,2,0.129455814,2
d_hardrock_9.txt,0,0,0.980439746,3,0,0,0.947080072,14,0.67536965,7,0.31470808,22,0.377984848,1,0,0,0.74,1
d_talbott_1.txt,0,0,1,11,0,0,1,53,0.74931417,28,0.007894149,84,0.493272727,4,1,5,0,0
d_talbott_10.txt,0,0,0.905290781,7,0,0,0.868232965,52,0.625606984,35,0.477076764,104,0.395839126,5,0.987436521,3,0.233198829,2
d_talbott_11.txt,0,0,0.973836827,5,0.810132787,1,0.897172414,36,0.8844552,27,0.044206545,58,0.822368764,4,1,2,0.193295019,1
d_talbott_12.txt,0,0,0.631208526,2,0,0,1,53,0.835943943,26,0.011724627,64,0.266896713,2,0.945345016,1,0.64,2
d_talbott_13.txt,0,0,0.935849802,5,0,0,1,49,0.832206508,30,0.009657458,79,0.445438509,4,0.84823988,1,0.420726343,2
d_talbott_14.txt,0,0,0.970560826,5,0,0,0.980927375,40,0.794341643,22,0.052507436,67,0.410892799,3,0.93,1,0.17,1
d_talbott_15.txt,0,0,0.317085714,1,0,0,0.365844776,12,0.906204082,10,0.446427455,30,0,0,0,0,0,0
d_talbott_16.txt,0,0,0.884827478,3,0,0,0.966416611,42,0.397408335,24,0.038216678,62,0.766330268,5,0.931154891,1,0.173448068,1
d_talbott_17.txt,0,0,0.59688244,4,1,4,0.856921402,65,0.416381263,36,0.016151665,103,0.317518705,4,1,5,0,0
d_talbott_18.txt,0,0,0.972695748,5,0,0,0.854486688,36,0.523936746,24,0.117134175,62,0.643977528,3,1,2,0.184283013,1
d_talbott_19.txt,0,0,0.774453355,2,0,0,0.583533544,17,0.936506576,11,0.806114741,27,0,0,1,1,0,0
d_talbott_2.txt,0.965379189,1,0.975650327,14,0.822532468,3,0.95245485,115,0.29817774,62,0.052669613,168,0.4,8,1,7,0.213293651,3
d_talbott_20.txt,0,0,1,4,0,0,1,32,0.495743222,15,0,39,0.96,4,0.985677042,1,0.836887586,2
d_talbott_3.txt,0,0,0.966696785,8,0.87626087,1,0.962890632,60,0.558743115,41,0.049381499,96,0.348731884,4,1,5,0.836123578,5
d_talbott_4.txt,0,0,0.986288372,5,0,0,1,33,0.193351887,18,0.004481752,48,0.912615546,5,0.965826087,1,0.298162338,1
d_talbott_5.txt,0,0,0.51621583,4,0,0,0.912586019,64,0.427582471,35,0.059500842,99,0.757557252,6,0,0,0.103326063,1
d_talbott_6.txt,0,0,0.940918062,7,0,0,0.969489815,77,0.494910374,39,0.032663794,126,0.643977528,8,0.934775281,2,0.184283013,2
d_talbott_7.txt,0,0,1,4,0,0,1,19,0.784446461,9,0,23,0.425910448,1,1,2,0,0
d_talbott_8.txt,0,0,0.983053657,14,0.575773128,1,0.805620043,74,0.738269288,42,0.140789235,117,0.428172267,6,0.9820303,3,0.399375551,3
d_talbott_9.txt,0,0,1,5,0,0,0.989665494,17,0.957148114,7,0.038468008,21,0,0,1,2,0,0
d_conrad_1.txt,0,0,0.962329553,8,0,0,0.971328452,74,0.568029769,45,0.014096989,110,0.80025641,7,0.963870477,2,0.278248913,2
d_conrad_10.txt,0,0,0.774453355,4,0,0,0.988527253,70,0.502401238,27,0.008788876,92,0.252905699,3,1,4,0.603202774,3
d_conrad_11.txt,0,0,1,9,0,0,1,60,0.332488159,35,0.006274316,94,0.57,5,0.817228018,1,0.653992974,3
d_conrad_12.txt,0,0,1,4,0,0,1,28,0.946747702,10,0.005297575,35,0,0,1,2,0,0
d_conrad_13.txt,0,0,0.937474747,8,0,0,0.87390176,65,0.364509354,44,0.162175552,123,0.325453493,5,0.593314815,1,0.180577558,2
d_conrad_14.txt,0,0,0.964287492,11,0.886573604,2,0.755490986,88,0.498287465,60,0.071629746,140,0.799144576,11,1,5,0.528121308,4
d_conrad_15.txt,1,1,0.985026904,9,0.74,1,0.692523738,44,0.358683948,22,0.31207627,66,0.354749455,3,1,5,0,0
d_conrad_16.txt,0,0,1,8,0.91,1,0.985555808,32,0.527969425,13,0.041494973,41,0,0,1,3,0,0
d_conrad_17.txt,0,0,0.745886595,3,0.709418773,1,0.95949536,45,0.617770162,25,0.298326579,77,0.152890059,2,0,0,0.432608017,2
d_conrad_18.txt,0,0,1,5,0,0,0.988151889,33,0.365334086,18,0.04747012,45,0.695192744,3,1,2,0.763227513,2
d_conrad_19.txt,0,0,0.765351003,15,0.809058269,3,0.982095665,210,0.328544613,102,0.005108646,270,0.87957341,22,0.635077532,2,0.52052895,7
d_conrad_2.txt,0,0,0.985233702,4,0,0,0.885730533,27,0.667524685,21,0.3067765,45,0.71398849,3,0.981090859,1,0.389019973,1
d_conrad_20.txt,0,0,1,6,0,0,0.980163186,28,0.984781597,20,0.018228083,47,0.106890625,1,0.976709821,1,0,0
d_conrad_3.txt,0,0,0.975650327,7,0.927761069,1,0.988626286,50,0.466507937,31,0.021067378,74,0.325453493,3,0.866574074,1,0.841396825,4
d_conrad_4.txt,0,0,0.940713495,4,0,0,1,43,0.579566336,18,0.008578421,60,0.063888889,1,0.950460905,1,0,0
d_conrad_5.txt,0,0,0.472680655,3,0,0,0.977152106,51,0.930621796,30,0.012710602,78,0.182876923,2,0.892377859,1,0.491060291,2
d_conrad_6.txt,0,0,0.412895599,3,0.91,1,0.854948758,43,0.229726676,21,0.442850077,74,0.135548926,2,0.837959322,1,0.117932203,1
d_conrad_7.txt,0,0,0.986288372,4,0,0,0.980917393,25,0.447654754,9,0.041225878,35,0.546633333,2,0,0,0.517801954,1
d_conrad_8.txt,0,0,0.989674419,3,0,0,0.454140892,11,0.838514547,9,0.9519697,25,0.300761109,1,0,0,0,0
d_conrad_9.txt,0,0,0.927168186,5,0,0,0.954553653,41,0.718337272,22,0.031035813,64,0,0,1,3,0.61810249,2
d_fairmont_1.txt,0,0,0.960666993,9,0,0,1,71,0.613966884,42,0.007903013,101,0.578058355,6,0.962611694,2,0.536927203,3
d_fairmont_10.txt,0,0,0.97119342,7,0,0,0.804131607,47,0.71260893,27,0.138809888,75,0.135548926,2,0.837959322,1,0.404971279,2
d_fairmont_11.txt,0,0,1,6,0,0,0.980799669,37,0.447230922,20,0.107772876,59,0.278774577,2,1,2,0.841396825,3
d_fairmont_12.txt,0,0,0.9429893,5,0.71237069,1,0.7902459,43,0.748229357,38,0.267340426,76,0.628717532,5,0.857079082,1,0.124776786,1
d_fairmont_13.txt,1,1,0.689542533,4,1,3,0.98628316,69,0.163926054,34,0.009220281,96,0.122315074,2,1,3,0.109210221,1
d_fairmont_14.txt,0,0,0.98107203,12,0,0,1,100,0.769199793,57,0.003654535,130,0.4135905,6,1,6,0.384075691,3
d_fairmont_15.txt,0,0,0.890338301,4,0,0,0.989495949,35,0.491294847,17,0.00836249,50,0.080053294,1,0.961995235,1,0.266958372,1
d_fairmont_16.txt,0,0,0.70209375,5,0.822532468,1,0.982015427,81,0.272362387,45,0.009357647,122,0.582766667,7,0.984844431,3,0.725830255,5
d_fairmont_17.txt,0,0,0.11,1,0.950623406,1,0.89359596,47,0.7574959,26,0.0453064,66,0.557766554,4,1,2,0.156599327,1
